,id,questionText,options,answerKey,scoreA,scoreB,scoreC,scoreD,scoreE,isCorrect,model,modelAnswer
2351,e2758adac48e94951968fbf55629d333,Colorado became one of the first to legalize recreational marijuana in the what?,"[{'label': 'A', 'text': 'mexico'}, {'label': 'B', 'text': 'america'}, {'label': 'C', 'text': 'texas'}, {'label': 'D', 'text': 'arizona'}, {'label': 'E', 'text': 'united states'}]",E,-42.54386519547552,-42.86035780189559,-42.67249699681997,-42.637619520537555,-33.35796315129846,True,albert-xxlarge-v2,E
2352,c169b6ab80ceac3d13646b01b75efb82,Where in a building would you play a board game?,"[{'label': 'A', 'text': 'shelf'}, {'label': 'B', 'text': 'cupboard'}, {'label': 'C', 'text': 'shower'}, {'label': 'D', 'text': 'house'}, {'label': 'E', 'text': 'den'}]",E,-46.440759249031544,-45.57612816244364,-43.51115897670388,-33.879101507365704,-40.307416032999754,False,albert-xxlarge-v2,D
2353,b19a1f257276ca969f60da5c5b180b52,"The man needed to visit the shopping arcade but wanted to avoid crowds, where did he go?","[{'label': 'A', 'text': 'busy city'}, {'label': 'B', 'text': 'shopping mall'}, {'label': 'C', 'text': 'canada'}, {'label': 'D', 'text': 'high street'}, {'label': 'E', 'text': 'town'}]",E,-63.43364222534001,-50.87138532754034,-54.5056470874697,-50.62069466151297,-46.310084426775575,True,albert-xxlarge-v2,E
2354,451aca3e8f1e4fb053ba2eecf70b7dd5,"The small dog looked longingly into the warm home and laughing family, what did it want?","[{'label': 'A', 'text': 'own home'}, {'label': 'B', 'text': 'cold room'}, {'label': 'C', 'text': 'suburb'}, {'label': 'D', 'text': 'nursing home'}, {'label': 'E', 'text': 'own house'}]",E,-75.45740866288543,-77.07350184768438,-70.46605687588453,-72.89301296882331,-79.96295815333724,False,albert-xxlarge-v2,C
2355,fa9ad88b78aa1272809a8af6a497b579,"They were surprised that he enjoy rap, but he explained that every genre has what?","[{'label': 'A', 'text': 'classical'}, {'label': 'B', 'text': 'country music'}, {'label': 'C', 'text': 'hip hop'}, {'label': 'D', 'text': 'rock'}, {'label': 'E', 'text': 'good music'}]",E,-82.91651456430554,-91.92036472260952,-78.41078586876392,-76.32227406278253,-80.21604753285646,False,albert-xxlarge-v2,D
2356,7560375068a01ad92521e4b0a02de34b,What is the largest group of books in North America?,"[{'label': 'A', 'text': 'desk'}, {'label': 'B', 'text': 'school house'}, {'label': 'C', 'text': 'library of congress'}, {'label': 'D', 'text': 'closet'}, {'label': 'E', 'text': 'classroom'}]",C,-41.105117328464985,-54.917198564857244,-18.570280335843563,-39.089476585388184,-41.15587230026722,True,albert-xxlarge-v2,C
2357,4c03e6b7b6ae4b504ea0888b2902f395,Where is a stereotypical place you would find police?,"[{'label': 'A', 'text': 'town'}, {'label': 'B', 'text': 'wrong place'}, {'label': 'C', 'text': 'donut shop'}, {'label': 'D', 'text': 'station'}, {'label': 'E', 'text': 'direct traffic'}]",C,-32.18813339993358,-46.47915326245129,-44.879885400878266,-29.64246229082346,-47.55462048202753,False,albert-xxlarge-v2,D
2358,4bb532253eb9059580aada6f4108afc2,Where do you keep more than one drop of blood?,"[{'label': 'A', 'text': 'person'}, {'label': 'B', 'text': 'test tube'}, {'label': 'C', 'text': 'human body'}, {'label': 'D', 'text': 'battlefield'}, {'label': 'E', 'text': 'doctor'}]",B,-38.0582021959126,-25.367519625928253,-34.38668495765887,-43.06314791564364,-36.50343465839978,True,albert-xxlarge-v2,B
2359,6634865fbcf5918f270f51266471a005,A worker who never makes much money or status will what?,"[{'label': 'A', 'text': 'labor in vain'}, {'label': 'B', 'text': 'case things'}, {'label': 'C', 'text': 'desire to advance'}, {'label': 'D', 'text': 'keep busy'}, {'label': 'E', 'text': 'try harder'}]",A,-70.85559660941362,-80.85795733332634,-76.66733788698912,-63.40660148113966,-69.85818132199347,False,albert-xxlarge-v2,D
2360,53f3ea96df9737a843609444d9cf9bd3,"Jack saw little point to communicating beyond the basics.  To him, it was just a means to do what?","[{'label': 'A', 'text': 'go swimming'}, {'label': 'B', 'text': 'making friends'}, {'label': 'C', 'text': 'exchange information'}, {'label': 'D', 'text': 'people to think'}, {'label': 'E', 'text': 'confusion'}]",C,-83.22938140109181,-63.32414463162422,-71.23547923378646,-82.92848071083426,-71.71211882308125,False,albert-xxlarge-v2,B
2361,2ae8799d0742baf833d2968609034a01,She would only buy things on sale as to what?,"[{'label': 'A', 'text': 'selling'}, {'label': 'B', 'text': 'get money'}, {'label': 'C', 'text': 'save money'}, {'label': 'D', 'text': 'steal'}, {'label': 'E', 'text': 'spend money'}]",C,-50.02981288358569,-53.859854977577925,-43.75865429639816,-57.792559534311295,-51.21938308700919,True,albert-xxlarge-v2,C
2362,4f94ac123435f41bdfe2c0650087b4e1,What might someone shout when he or she is frustrated?,"[{'label': 'A', 'text': 'mortal'}, {'label': 'B', 'text': 'satan'}, {'label': 'C', 'text': 'heaven'}, {'label': 'D', 'text': 'angel'}, {'label': 'E', 'text': 'devil'}]",E,-40.43164398591034,-31.812092393636703,-40.64078294218052,-37.292971985181794,-32.736217866884544,False,albert-xxlarge-v2,B
2363,1d8b598fac27504b182b85ab6f543a89,What divider is found in a house that has couches and chairs in it?,"[{'label': 'A', 'text': 'living room'}, {'label': 'B', 'text': 'street'}, {'label': 'C', 'text': 'binder'}, {'label': 'D', 'text': 'notebook'}, {'label': 'E', 'text': 'office suite'}]",A,-42.766461790539324,-55.88667363487184,-59.737721748650074,-53.408880699425936,-62.20739774592221,True,albert-xxlarge-v2,A
2364,8b19f5d2b1eb2f51524497bdd1a48134,Wood framing is the skeleton for what?,"[{'label': 'A', 'text': 'building'}, {'label': 'B', 'text': 'closet'}, {'label': 'C', 'text': 'ship'}, {'label': 'D', 'text': 'foundation'}, {'label': 'E', 'text': 'aircraft'}]",A,-46.893882816657424,-62.44852328673005,-56.78853969089687,-55.38951131887734,-53.077504770830274,True,albert-xxlarge-v2,A
2365,a04b3a881086f3e15073f5721b726ed1,"Rather than fly out for his vacation he decided to take bus, this was a great way of what?","[{'label': 'A', 'text': 'sitting down'}, {'label': 'B', 'text': 'making soup'}, {'label': 'C', 'text': 'live near bus stop'}, {'label': 'D', 'text': 'saving money'}, {'label': 'E', 'text': 'sit down'}]",D,-74.13712104223669,-76.59835980087519,-79.92969343066216,-55.51231614127755,-75.6507914904505,True,albert-xxlarge-v2,D
2366,703899ad940402e7c9a1b8dbed2ad78d,"There were countless items there a kid would love, but all he wanted was the toy balloon at the what?","[{'label': 'A', 'text': 'flower shop'}, {'label': 'B', 'text': 'playground'}, {'label': 'C', 'text': 'parade'}, {'label': 'D', 'text': 'circus'}, {'label': 'E', 'text': 'toy store'}]",E,-90.11063618399203,-91.95581076294184,-97.87652192264795,-92.92786981910467,-86.70464140549302,True,albert-xxlarge-v2,E
2367,e0022a3d1a91c7562149db451f024a03,"Though never finishing high school, why did she like reading?","[{'label': 'A', 'text': 'free mind'}, {'label': 'B', 'text': ""better one's mind""}, {'label': 'C', 'text': 'further knowledge'}, {'label': 'D', 'text': 'open minded'}, {'label': 'E', 'text': 'further education'}]",E,-54.12716183438897,-57.023107167333364,-59.320743680000305,-50.94371947646141,-60.91160273551941,False,albert-xxlarge-v2,D
2368,2bf6678006a8f1377d0af0d988ca341b,Where is the most plumbing in a house likely to be found?,"[{'label': 'A', 'text': 'oil refineries'}, {'label': 'B', 'text': 'underground'}, {'label': 'C', 'text': 'wall'}, {'label': 'D', 'text': 'kitchen'}, {'label': 'E', 'text': 'bathroom'}]",E,-35.92734766018111,-31.663275776430964,-34.6480303107528,-28.470065771020018,-26.36406787217129,True,albert-xxlarge-v2,E
2369,4b35b9aa85643ef0ecfa011123c5d171,"While moving the antique a wooden rod fell out, but since it was just part of the chimes what was still functional?","[{'label': 'A', 'text': 'hardware store'}, {'label': 'B', 'text': 'old clock'}, {'label': 'C', 'text': 'broom closet'}, {'label': 'D', 'text': 'puzzle'}, {'label': 'E', 'text': 'old houses'}]",B,-118.41438379883766,-113.51587162911892,-123.29057343304157,-110.62922905385494,-119.09227485209703,False,albert-xxlarge-v2,D
2370,a8b9522f48ccb7585566d2b822799f46,Where can you find a rubber shark as a villain?,"[{'label': 'A', 'text': 'museum'}, {'label': 'B', 'text': 'outside'}, {'label': 'C', 'text': 'bad movie'}, {'label': 'D', 'text': 'sea world'}, {'label': 'E', 'text': 'marine museum'}]",C,-50.20643277466297,-48.00669424422085,-42.947607547044754,-46.167052287608385,-57.32436599768698,True,albert-xxlarge-v2,C
2371,49319b9894415363f2963681d351f2ff,"He said he also wanted in, he threatened to tattle what?","[{'label': 'A', 'text': 'differently'}, {'label': 'B', 'text': 'mere'}, {'label': 'C', 'text': 'only'}, {'label': 'D', 'text': 'otherwise'}, {'label': 'E', 'text': 'anyway'}]",D,-95.36273795366287,-96.90139332413673,-94.92244900763035,-93.26788753271103,-97.60438537597656,True,albert-xxlarge-v2,D
2372,31f1da04c858641c5f7dcce1fb3c2bef,Where are horses found in fields?,"[{'label': 'A', 'text': 'field'}, {'label': 'B', 'text': 'kept in barn stalls'}, {'label': 'C', 'text': 'race track'}, {'label': 'D', 'text': 'countryside'}, {'label': 'E', 'text': 'fair'}]",D,-42.97618409432471,-54.12607724405825,-36.707077618688345,-40.437983276322484,-42.74953230470419,False,albert-xxlarge-v2,C
2373,95b811c672d18ab87d9d9c8823e282de,What type of building is a bank?,"[{'label': 'A', 'text': 'main street'}, {'label': 'B', 'text': 'secure place'}, {'label': 'C', 'text': 'pool of currency'}, {'label': 'D', 'text': 'financial center'}, {'label': 'E', 'text': 'grocery store'}]",D,-32.92294021509588,-40.38099207542837,-50.33425686880946,-26.11368771828711,-27.278086841106415,True,albert-xxlarge-v2,D
2374,6d46032e77fb1690c252ea8e44c3fea3,"If I can feel material, then where am I generally speaking?","[{'label': 'A', 'text': 'fabric store'}, {'label': 'B', 'text': 'anything'}, {'label': 'C', 'text': 'attic'}, {'label': 'D', 'text': 'physical world'}, {'label': 'E', 'text': 'science lab'}]",D,-65.66482532396913,-57.53367031086236,-60.376435168553144,-52.79917893768288,-68.37478006165475,True,albert-xxlarge-v2,D
2375,61777646d083e9e9c8c58a5367696cb0,Where would you find food packaged in MRE's?,"[{'label': 'A', 'text': 'fairgrounds'}, {'label': 'B', 'text': 'picnic'}, {'label': 'C', 'text': ""neighbor's house""}, {'label': 'D', 'text': 'supermarket'}, {'label': 'E', 'text': 'military base'}]",E,-72.58660724759102,-63.233935602009296,-72.45822078362107,-50.826454278081656,-75.7597941197455,False,albert-xxlarge-v2,D
2376,19ca59c0e5f22bf77af0d592cef49939,Where could you find a library that only people of a certain age usually visit?,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'college'}, {'label': 'C', 'text': 'kindergarden'}, {'label': 'D', 'text': 'school'}, {'label': 'E', 'text': 'downtown'}]",D,-44.08320168405771,-36.870203610509634,-61.02743870764971,-38.58897561579943,-38.39211771264672,False,albert-xxlarge-v2,B
2377,ed67f3d3230c0aaf512eeb9cac6ceb25,"Jill walks to the second floor and sits in her cubicle, where is she?","[{'label': 'A', 'text': 'office building'}, {'label': 'B', 'text': 'house'}, {'label': 'C', 'text': 'hotel'}, {'label': 'D', 'text': 'school'}, {'label': 'E', 'text': 'a chair'}]",A,-48.56171590452777,-48.933108950266615,-48.01800716265279,-47.87078251813364,-54.8291513484437,False,albert-xxlarge-v2,D
2378,3fafe0f722c3363a124b4148d0eae06a,What is a heat source that can be obtained for free?,"[{'label': 'A', 'text': 'bedroom'}, {'label': 'B', 'text': 'fire'}, {'label': 'C', 'text': 'car'}, {'label': 'D', 'text': 'solar energy'}, {'label': 'E', 'text': 'gasoline'}]",D,-50.34008027613163,-20.256307998672128,-44.24644111702219,-24.350796499289572,-28.19837205321528,False,albert-xxlarge-v2,B
2379,94c1474c2438654559d45149a9bec8eb,"A traveler from Atlanta wants to meet friends in Hong Kong, so he drives where?","[{'label': 'A', 'text': 'car'}, {'label': 'B', 'text': 'bus stop'}, {'label': 'C', 'text': 'subway'}, {'label': 'D', 'text': 'skateboard'}, {'label': 'E', 'text': 'airport'}]",E,-41.98790400798316,-59.2566134876688,-44.702375783308526,-46.15086662926478,-44.34856625503744,False,albert-xxlarge-v2,A
2380,1f82846b0d570f81fe3461baa64b4eb9,"Doctors gave sedative to the patient complaining of pain, what did he say afterwards?","[{'label': 'A', 'text': 'enjoyment'}, {'label': 'B', 'text': 'good sometimes'}, {'label': 'C', 'text': 'immobilize'}, {'label': 'D', 'text': 'feels good'}, {'label': 'E', 'text': 'good feeling'}]",D,-54.006303493864834,-62.362331131473184,-48.06141815846786,-42.1597333047539,-54.84429982025176,True,albert-xxlarge-v2,D
2381,4aff171205599fffc70a1f28ec8e8365,Where could you buy an old pie safe with decorative tin?,"[{'label': 'A', 'text': 'shopping bag'}, {'label': 'B', 'text': 'trash'}, {'label': 'C', 'text': 'antique store'}, {'label': 'D', 'text': 'landfill'}, {'label': 'E', 'text': 'cupboard'}]",C,-78.85039393603802,-71.4175914824009,-61.03578978776932,-68.6349393799901,-68.96806089580059,True,albert-xxlarge-v2,C
2382,1a35dbaa8237e302ca68b6ee64faf431,Where would you buy an icebox built a hundred years ago?,"[{'label': 'A', 'text': 'kitchen'}, {'label': 'B', 'text': 'antique store'}, {'label': 'C', 'text': 'junk yard'}, {'label': 'D', 'text': 'walmart'}, {'label': 'E', 'text': 'homes'}]",B,-31.462715324945748,-22.40183623880148,-30.952635538298637,-20.43298801360652,-30.95125526492484,False,albert-xxlarge-v2,D
2383,20d34de64c9ea624c331cd64ead15f03,"A person is traveling to find fine carpeting, where might they go?","[{'label': 'A', 'text': 'roon'}, {'label': 'B', 'text': 'home or office'}, {'label': 'C', 'text': 'rood'}, {'label': 'D', 'text': 'cub'}, {'label': 'E', 'text': 'istanbul'}]",E,-92.3440970890224,-74.14157266635448,-85.3319263458252,-76.51421496272087,-69.61754307709634,True,albert-xxlarge-v2,E
2384,e1cc4e185fcdd5fe089da196a0962024,Where does a well known fox movie take place?,"[{'label': 'A', 'text': 'tennessee'}, {'label': 'B', 'text': 'hen house'}, {'label': 'C', 'text': 'together'}, {'label': 'D', 'text': 'inside joke'}, {'label': 'E', 'text': 'grassy field'}]",A,-37.33773756586015,-51.87399461120367,-48.8032709248364,-58.025454472750425,-60.36226467322558,True,albert-xxlarge-v2,A
2385,3a9735be7f530132ed078bab48312c01,What part of a an area would a disco be found in?,"[{'label': 'A', 'text': 'town'}, {'label': 'B', 'text': 'rio de janeiro'}, {'label': 'C', 'text': 'hotel'}, {'label': 'D', 'text': 'germany'}, {'label': 'E', 'text': 'club'}]",A,-72.11971819028258,-68.71247351611964,-76.65451203845441,-77.95273933559656,-81.01156864315271,False,albert-xxlarge-v2,B
2386,03c73191b50fcd6044468b28a37cfc57,He leaned the beam over the flooded gap to create a makeshift what?,"[{'label': 'A', 'text': 'warehouse'}, {'label': 'B', 'text': 'bridge'}, {'label': 'C', 'text': 'metal shop'}, {'label': 'D', 'text': 'shop'}, {'label': 'E', 'text': 'new construction'}]",B,-73.57892241701484,-64.48244110122323,-82.82758025079966,-74.49838478863239,-81.18401496857405,True,albert-xxlarge-v2,B
2387,72ac724431b9bc3cc3b3436851c3f3d6,"When James flew to see his sister across the country, the first thing he looked for was a bar.   Where might Jame's sister have lived?","[{'label': 'A', 'text': 'airport'}, {'label': 'B', 'text': 'salon'}, {'label': 'C', 'text': 'michigan'}, {'label': 'D', 'text': 'nightclub'}, {'label': 'E', 'text': 'public house'}]",C,-77.79238954931498,-79.74276489578187,-63.49767564795911,-77.14538615942001,-85.54187924880534,True,albert-xxlarge-v2,C
2388,7c67ad88467380f15575908e70cbbaf3,In what environment would you expect to find a shark?,"[{'label': 'A', 'text': 'sea world'}, {'label': 'B', 'text': 'deep ocean'}, {'label': 'C', 'text': 'maritime museum'}, {'label': 'D', 'text': 'pet store'}, {'label': 'E', 'text': 'great barrier reef'}]",B,-34.70240785647184,-14.965855051763356,-39.06540423166007,-25.112437977455556,-21.008887858130038,True,albert-xxlarge-v2,B
2389,b3753e468f32421590e9e1aad0256b08,What is the opposite of progressive?,"[{'label': 'A', 'text': 'conservative'}, {'label': 'B', 'text': 'regressive'}, {'label': 'C', 'text': 'reactionary'}, {'label': 'D', 'text': 'stable'}, {'label': 'E', 'text': 'non progressive'}]",B,-7.522299671545625,-25.883150713518262,-18.839149895124137,-27.27692504040897,-16.442838724702597,False,albert-xxlarge-v2,A
2390,abf75c0a4a6e4bde2c62507a58a3b6bb,What is someone likely hoping to gain from learning?,"[{'label': 'A', 'text': 'teacher'}, {'label': 'B', 'text': 'dysfunction'}, {'label': 'C', 'text': 'intelligence'}, {'label': 'D', 'text': 'know more'}, {'label': 'E', 'text': 'more knowledge'}]",E,-38.960331689566374,-45.44305665837601,-29.258359766099602,-42.18916220869869,-34.38088950328529,False,albert-xxlarge-v2,C
2391,39513589a9eb8e76f8db2bb4354bca49,"If a person accidentally harms another person, what happens to them?","[{'label': 'A', 'text': 'live happily'}, {'label': 'B', 'text': 'work at home'}, {'label': 'C', 'text': 'catch cold'}, {'label': 'D', 'text': 'feel ashamed'}, {'label': 'E', 'text': 'throw a party'}]",D,-38.730023379437625,-32.29901860351674,-49.92541546840221,-38.409753002924845,-29.44474245060701,False,albert-xxlarge-v2,E
2392,36a9c042c6f2109be696367273c2146c,There are hundreds of bars and eateries in what east coast metropolis?,"[{'label': 'A', 'text': 'jail'}, {'label': 'B', 'text': 'michigan'}, {'label': 'C', 'text': 'nightclub'}, {'label': 'D', 'text': 'new york city'}, {'label': 'E', 'text': 'restaurant'}]",D,-36.16949194599874,-32.49601526450715,-37.01979352522176,-17.94721089929226,-38.77052303956589,True,albert-xxlarge-v2,D
2393,0d3d8c18065e16c174060caafbcd6930,Where could a bee die due to lack of oxygen?,"[{'label': 'A', 'text': 'field of flowers'}, {'label': 'B', 'text': 'rose garden'}, {'label': 'C', 'text': 'bouquet of flowers'}, {'label': 'D', 'text': 'green house'}, {'label': 'E', 'text': 'trash can'}]",E,-35.20717555657029,-37.56357001326978,-29.034971467219293,-45.22567915357649,-44.03041123971343,False,albert-xxlarge-v2,C
2394,b101aada7e971969e2c426aa61d3240f,What do you do to get ready to compete in body building?,"[{'label': 'A', 'text': 'smart'}, {'label': 'B', 'text': 'sign up'}, {'label': 'C', 'text': 'train'}, {'label': 'D', 'text': 'good at'}, {'label': 'E', 'text': 'start'}]",C,-29.776276231743395,-24.79328279523179,-24.578573130071163,-35.449411233887076,-23.125507179647684,False,albert-xxlarge-v2,E
2395,cf6b9bbf14fc856013e06808921dd067,"She was not lying intentionally, but she had a powerful what?","[{'label': 'A', 'text': 'duplicitous'}, {'label': 'B', 'text': 'dishonesty'}, {'label': 'C', 'text': 'poker face'}, {'label': 'D', 'text': 'imagination'}, {'label': 'E', 'text': 'deceitful'}]",D,-83.0469012260437,-73.3598589617759,-77.81934056431055,-74.86785700917244,-76.07448503002524,False,albert-xxlarge-v2,B
2396,9b45fd2489eef46ca360b32e73984aee,What could have space for some food?,"[{'label': 'A', 'text': 'universe'}, {'label': 'B', 'text': 'suitcase'}, {'label': 'C', 'text': 'jar'}, {'label': 'D', 'text': 'stomech'}, {'label': 'E', 'text': 'box'}]",C,-54.576075211167336,-44.79906136728823,-45.83080447465181,-76.58597119897604,-45.140279008075595,False,albert-xxlarge-v2,B
2397,08a5fd70929a9bdf0ebecf4a6daabd16,What must someone purchase if they plan on going to a play?,"[{'label': 'A', 'text': 'tickets'}, {'label': 'B', 'text': 'having ticket'}, {'label': 'C', 'text': 'patience'}, {'label': 'D', 'text': 'time'}, {'label': 'E', 'text': 'a hat'}]",A,-22.565032890066504,-52.96096072345972,-45.339646546170115,-43.796256550587714,-34.51500045135617,True,albert-xxlarge-v2,A
2398,9df4bf3adc5460cfd54c5a62a0adf0a6,Where do you wait in a reception area to get a key?,"[{'label': 'A', 'text': 'hospital'}, {'label': 'B', 'text': 'law firm'}, {'label': 'C', 'text': 'office building'}, {'label': 'D', 'text': 'gym'}, {'label': 'E', 'text': 'motel'}]",E,-47.3221889808774,-58.79192094504833,-57.99627313762903,-51.231693141162395,-43.1263275668025,True,albert-xxlarge-v2,E
2399,f323462c466e4d236b8cc2590659fed0,"A good habit each morning is eating breakfast, but not too much, because then I'd be guilty of what?","[{'label': 'A', 'text': 'starving'}, {'label': 'B', 'text': 'heartburn'}, {'label': 'C', 'text': 'gas'}, {'label': 'D', 'text': 'overeating'}, {'label': 'E', 'text': 'being satisfied'}]",D,-35.18511082790792,-44.30421207938343,-46.246151795610785,-31.804297175258398,-50.01596500352025,True,albert-xxlarge-v2,D
2400,331b19e635ee517762759370e6a0eaea,"I was creating art, what would be my end product?","[{'label': 'A', 'text': 'controversy'}, {'label': 'B', 'text': 'communication'}, {'label': 'C', 'text': 'feeling of accomplishment'}, {'label': 'D', 'text': 'strong emotion'}, {'label': 'E', 'text': 'work of art'}]",E,-40.55800048261881,-40.849747305735946,-46.005226673558354,-54.622404584661126,-27.83592843450606,True,albert-xxlarge-v2,E
2401,b32ef33d2ae990fce1c4068b92350bd6,Cats always tickle me with their?,"[{'label': 'A', 'text': 'purring'}, {'label': 'B', 'text': 'four paws'}, {'label': 'C', 'text': 'four legs'}, {'label': 'D', 'text': 'two eyes'}, {'label': 'E', 'text': 'whiskers'}]",E,-76.65615859627724,-79.6655164361,-76.73684960603714,-78.15268869698048,-65.68065157532692,True,albert-xxlarge-v2,E
2402,eb8764a09397366e54451ef31ad4fd8f,What do all people have at first but later might not have?,"[{'label': 'A', 'text': 'mentality'}, {'label': 'B', 'text': 'feelings'}, {'label': 'C', 'text': 'muscles'}, {'label': 'D', 'text': 'brains'}, {'label': 'E', 'text': 'parents'}]",E,-44.33045566268265,-38.141185995191336,-45.781157832592726,-46.49333125166595,-40.748913180083036,False,albert-xxlarge-v2,B
2403,d0fdf6157080047f138bfdda94bee152,When experiencing loneliness who would be a good person to see?,"[{'label': 'A', 'text': 'socialize'}, {'label': 'B', 'text': 'meet friend'}, {'label': 'C', 'text': 'make people laugh'}, {'label': 'D', 'text': 'make friends'}, {'label': 'E', 'text': 'get fight'}]",B,-42.05541015416384,-33.309477265924215,-43.660858158022165,-31.011490888893604,-47.662719406187534,False,albert-xxlarge-v2,D
2404,f0688321aea00aa8b3bba7ae0b8d8d11,What could you do to a river when you go fishing?,"[{'label': 'A', 'text': 'buy bait'}, {'label': 'B', 'text': 'catch fish'}, {'label': 'C', 'text': 'drop fish'}, {'label': 'D', 'text': 'wade in'}, {'label': 'E', 'text': 'catching fish'}]",D,-50.84629510715604,-38.64909935090691,-45.548497047275305,-48.76279313676059,-42.05610389634967,False,albert-xxlarge-v2,B
2405,f9c52989bbe5f473267c6b39ceb12bff,What will someone like be if they receive a surprising bill?,"[{'label': 'A', 'text': 'annoyance'}, {'label': 'B', 'text': 'happy'}, {'label': 'C', 'text': 'humor'}, {'label': 'D', 'text': 'might scare'}, {'label': 'E', 'text': 'irritated'}]",E,-64.2511118799448,-62.08941540122032,-69.2230329811573,-78.51537311077118,-63.90589711815119,False,albert-xxlarge-v2,B
2406,1e0cba30428e7e84b2ea439c18bd0c2e,Most of the country can be described as something.  What can it be described as?,"[{'label': 'A', 'text': 'continent'}, {'label': 'B', 'text': 'region'}, {'label': 'C', 'text': 'america'}, {'label': 'D', 'text': 'great outdoors'}, {'label': 'E', 'text': 'forests'}]",D,-55.18689462170005,-50.877078568562865,-37.40016905404627,-49.964155776426196,-48.43067288398743,False,albert-xxlarge-v2,C
2407,8b42ec5073c6c42c56405a8c488f9921,When getting in shape you need to have this in between workouts?,"[{'label': 'A', 'text': 'give up'}, {'label': 'B', 'text': 'eat more'}, {'label': 'C', 'text': 'period of recovery'}, {'label': 'D', 'text': 'dance'}, {'label': 'E', 'text': 'jogging'}]",C,-69.24563042074442,-61.153160038637,-50.45511321746744,-59.372414315119386,-60.30010428838432,True,albert-xxlarge-v2,C
2408,cddd80bcfaafae69cbf51cf9ce181397,Why do people like getting wet in the summer?,"[{'label': 'A', 'text': 'get cold'}, {'label': 'B', 'text': 'relax'}, {'label': 'C', 'text': 'catching cold'}, {'label': 'D', 'text': 'catch cold'}, {'label': 'E', 'text': 'cooling off'}]",E,-29.260924376547337,-29.93750436604023,-35.66447994671762,-41.60226705670357,-26.67554201092571,True,albert-xxlarge-v2,E
2409,1a3372da798c1e7c230e3008df23b54e,Where would you get an eyeglasses case if you do not have one?,"[{'label': 'A', 'text': 'factory'}, {'label': 'B', 'text': 'bag'}, {'label': 'C', 'text': 'store'}, {'label': 'D', 'text': 'purse'}, {'label': 'E', 'text': 'shirt pocket'}]",C,-40.584303269162774,-43.13379597943276,-37.27042626822367,-41.50227098912001,-55.784196061082184,True,albert-xxlarge-v2,C
2410,75ae2fa51a83647faf2b9d83a9cbe261,Where are thousands of acres of farmland and Mt. Rushmore?,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'farming areas'}, {'label': 'C', 'text': 'countryside'}, {'label': 'D', 'text': 'north dakota'}, {'label': 'E', 'text': 'michigan'}]",D,-29.688462950565736,-36.08485001263034,-25.14753148017917,-16.27726987778442,-21.68468678346835,True,albert-xxlarge-v2,D
2411,4d27037f39df8e643114f22509c334af,"The spy left the record at the drop, his handlers could be seen doing what?","[{'label': 'A', 'text': 'hold onto'}, {'label': 'B', 'text': 'carrying'}, {'label': 'C', 'text': 'pick up'}, {'label': 'D', 'text': 'catch'}, {'label': 'E', 'text': 'picking up'}]",E,-119.62342563271523,-101.92395384609699,-103.43739846348763,-105.24104151129723,-96.11166863888502,True,albert-xxlarge-v2,E
2412,8c094a37b9b01ffd315ab1e4b6ea2374,"Sweet is a great taste on its own, but it also goes great with what?","[{'label': 'A', 'text': 'bitter'}, {'label': 'B', 'text': 'salty'}, {'label': 'C', 'text': 'dry'}, {'label': 'D', 'text': 'sour'}, {'label': 'E', 'text': 'savory'}]",D,-31.710960953496397,-34.746481471229345,-31.939020827878267,-24.587328667519614,-33.417136299889535,True,albert-xxlarge-v2,D
2413,2c78d07e3506f6b2e56051ecaf1fc964,Noise takes the form of static in a radio what?,"[{'label': 'A', 'text': 'classroom'}, {'label': 'B', 'text': 'transmission'}, {'label': 'C', 'text': 'movie theatre'}, {'label': 'D', 'text': 'car'}, {'label': 'E', 'text': 'bowling alley'}]",B,-58.72646105289459,-56.09347355552018,-59.001006945967674,-53.685662008821964,-67.54935150593519,False,albert-xxlarge-v2,D
2414,44c4302e43564d4f75e23e4bb1e1aecc,WHat do you need to do when you buy something so you dont overspend?,"[{'label': 'A', 'text': 'paying'}, {'label': 'B', 'text': 'spend money'}, {'label': 'C', 'text': 'have in mind'}, {'label': 'D', 'text': 'get money'}, {'label': 'E', 'text': 'make list'}]",C,-37.1707768663764,-29.324020402505994,-41.72179831378162,-32.14098940230906,-39.4189464263618,False,albert-xxlarge-v2,B
2415,de4d72dc43a9c3856f474256852d1d07,"A cat wants to sleep, how will it lay?","[{'label': 'A', 'text': 'comfortable position'}, {'label': 'B', 'text': 'floor'}, {'label': 'C', 'text': 'residential area'}, {'label': 'D', 'text': 'family room'}, {'label': 'E', 'text': 'upside down'}]",A,-55.04906319268048,-46.00688233226538,-71.2101566400379,-65.94108780846,-34.91717993281782,False,albert-xxlarge-v2,E
2416,3d73e0f73eecf51d7e5f5b780e6d5a34,Where are you if a cow you've raised gets an award?,"[{'label': 'A', 'text': 'county fair'}, {'label': 'B', 'text': 'stable'}, {'label': 'C', 'text': 'barnyard'}, {'label': 'D', 'text': 'sheepfold'}, {'label': 'E', 'text': 'farmyard'}]",A,-54.69964851438999,-55.86199883581139,-59.49049305066001,-71.40019793040119,-59.88846345897764,True,albert-xxlarge-v2,A
